cnpj_produtora,razao,n_obras,fsa_total_mi,inv_total_mi,publico_total,publico_med,renda_total_mi,efic,pct_cinema,pct_intl,admissoes_eu,critica_med,uf,cluster,cluster_label
19.984.916/0001-51,MOVIEMENTO PRODUCAO CINEMATOGRAFICA EIRELI,1,0.32546562048,0.32546562048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,MT,,Emergentes / micro
08.410.008/0001-38,CAVALO DO CÃO PRODUÇÃO DE FILMES LTDA - ME,1,0.32266686807208,0.32266686807208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,,Emergentes / micro
12.064.131/0001-11,TULIO VIARO FILMES E VIDEOS,1,0.3193142694,0.3193142694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PR,,Emergentes / micro
05.145.815/0001-82,ARTE LUX PRODUÇÕES CINEMATOGRÁFICA LTDA.,1,0.31545730986,0.31545730986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PR,,Emergentes / micro
17.730.742/0001-75,DIOGO ALVES NEVES DE OLIVEIRA ***********,1,0.31457717705,0.31457717705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,,Emergentes / micro
10.524.095/0001-04,BODE ESPIATÓRIO FILMES LTDA,1,0.309298288,0.309298288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PE,,Emergentes / micro
20.148.736/0001-19,MARILIA OLIVEIRA CUNHA - ME,1,0.309298288,0.309298288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,,Emergentes / micro
13.456.325/0001-25,JAMILE DOS SANTOS COELHO - ME,1,0.309298288,0.309298288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,,Emergentes / micro
22.064.549/0001-82,GUARÁ PRODUÇÕES CINEMATOGRÁFICAS LTDA,1,0.309298288,0.309298288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PE,,Emergentes / micro
14.625.536/0001-07,PORTO 8 VIDEOS E PRODUCOES CINEMATOGRAFICAS EIRELI,1,0.309298288,0.309298288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,BA,,Emergentes / micro
23.150.369/0001-86,DENISE MONTEIRO DE OLIVEIRA,1,0.30898601569,0.30898601569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,,Emergentes / micro
22.751.296/0001-15,RAMPA PRODUÇÕES LTDA,1,0.3087199894221,0.3087199894221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.683,RJ,,Emergentes / micro
16.820.127/0001-97,MUVIOLA FILMES LTDA,1,0.29412162421376,0.30733693231375997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,DF,,Emergentes / micro
15.096.957/0001-50,POLVO PRODUCAO DE FILMES E FOTOGRAFIA LTDA,1,0.3061079,0.3061079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093,RS,,Emergentes / micro
80.026.826/0001-69,ANDRE LUIZ DE SOUZA FARIA,1,0.30110522232,0.30110522232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,PR,,Emergentes / micro
12.502.960/0001-39,MULTI PLANEJAMENTO CULTURAL LTDA,1,0.29625720153,0.29625720153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,,Emergentes / micro
16.701.009/0001-60,DOIS ARROZ FILMES & PRODUCOES LTDA ME,1,0.29037381400496,0.29037381400496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,,Emergentes / micro
20.119.267/0001-00,LUIZ AUGUSTO DE LIMA GOMES-ME,1,0.28888020000000003,0.28888020000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,AM,,Emergentes / micro
09.649.616/0001-62,PARABOLÉ EDUCAÇÃO E CULTURA LTDA.,1,0.283368456,0.283368456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PR,,Emergentes / micro
21.681.140/0001-42,VENTANIA PRODUÇÕES AUDIOVISUAIS LTDA,1,0.283368456,0.283368456,8.0,8.0,0.0,28.231794437980778,100.0,0.0,0.0,3.89,ES,,Emergentes / micro
03.218.295/0001-65,FABRIKA FILMES LTDA,1,0.283368456,0.283368456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,DF,,Emergentes / micro
18.088.212/0001-38,H. S. LIMA PRODUÇÕES AUDIOVISUAIS - ME,1,0.2784388,0.2784388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PA,,Emergentes / micro
04.791.421/0001-39,ESTAÇÃO ELÉTRICA PRODUÇÃO DE CINEMA E VÍDEO LTDA.,1,0.27287332799999997,0.27287332799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,RS,,Emergentes / micro
17.904.679/0001-46,F64 PRODUÇÕES AUDIOVISUAIS LTDA,1,0.27287332799999997,0.27287332799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,GO,,Emergentes / micro
10.615.584/0001-63,3 MOINHOS PRODUÇÕES ARTÍSTICAS EIRELI - ME,1,0.26514869488128,0.26514869488128,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.77,RJ,,Emergentes / micro
01.970.799/0001-01,MINERVA FILMES LTDA,1,0.2623782,0.2623782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.933,PB,,Emergentes / micro
17.822.593/0001-74,CINEDIÁRIO PRODUÇÕES CULTURAIS LTDA,1,0.2623782,0.2623782,936.0,936.0,0.01095,3567.3695451832505,100.0,0.0,0.0,3.5,SP,,Emergentes / micro
12.325.821/0001-87,PITANGA FILMES LTDA,1,0.2623782,0.2623782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,RS,,Emergentes / micro
15.288.201/0001-03,ÉBANO PRODUÇÕES CINEMATOGRÁFICAS E CULTURAIS LTDA ME,1,0.2623782,0.2623782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,RS,,Emergentes / micro
03.863.923/0001-65,GATA CINE PRODUÇÕES LTDA,1,0.2623782,0.2623782,37.0,37.0,0.000616,141.01781321771398,100.0,0.0,0.0,4.118,SP,,Emergentes / micro
08.103.899/0001-80,LÚMEN PRODUÇÕES AUDIOVISUAIS LTDA. - ME,1,0.25999218,0.25999218,731.0,731.0,0.006646,2811.6230265079507,100.0,0.0,0.0,3.89,ES,,Emergentes / micro
16.853.684/0001-04,BITUIN FILMES LTDA - ME,1,0.25999218,0.25999218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,SC,,Emergentes / micro
18.580.137/0001-28,LADART PRODUÇÕES E CONSULTORIA LTDA,1,0.25999218,0.25999218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,ES,,Emergentes / micro
00.285.073/0001-77,TPS MULTIMÍDIA LTDA. EPP,1,0.25778224647000003,0.25778224647000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,SC,,Emergentes / micro
00.962.888/0001-43,LUBA FILMES LTDA.,1,0.24522391641951002,0.24522391641951002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RJ,,Emergentes / micro
15.281.532/0001-11,FM PRODUÇÕES LTDA EPP,1,0.243471121362,0.243471121362,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.905,RJ,,Emergentes / micro
10.849.845/0001-00,TWIST COMPUTAÇÃO GRÁFICA LTDA,1,0.23792176,0.23792176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,MG,,Emergentes / micro
17.339.249/0001-29,SERGIO ANTONIO KLEIN CALDAS - ME,1,0.23145584954914,0.23145584954914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RS,,Emergentes / micro
18.935.572/0001-28,COSTURA FILMES EIRELI - ME,1,0.22512985818623998,0.22512985818623998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.865,PE,,Emergentes / micro
09.355.997/0001-77,SEREIA FILMES LTDA ME,1,0.22389606399999998,0.22389606399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,,Emergentes / micro
17.514.352/0001-68,FILMERAMA PRODUÇÕES LTDA - EPP,1,0.22305165000000002,0.22305165000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,CE,,Emergentes / micro
01.605.800/0001-07,OLHAR IMAGINÁRIO LTDA,1,0.22282141540669997,0.22282141540669997,6.0,6.0,8.148e-05,26.92739380121354,100.0,100.0,0.0,4.4,SP,,Emergentes / micro
16.100.516/0001-48,LAURENCE PRODUÇÕES AUDIOVISUAIS LTDA EPP,1,0.216373483599,0.216373483599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018,PE,,Emergentes / micro
07.871.687/0001-80,CATURRA DIGITAL LTDA,1,0.212526342,0.212526342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,MG,,Emergentes / micro
18.799.359/0001-36,TREMDOBALAIO PRODUCOES & AUDIOVISUAL - EIRELI,1,0.16357121000000002,0.21010398500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,MG,,Emergentes / micro
05.726.196/0001-10,LAMIRÉ CINEMA E VÍDEO LTDA,1,0.20115662,0.20115662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,MT,,Emergentes / micro
10.306.335/0001-96,MONKEY FILMES EIRELI,1,0.201155745406,0.201155745406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,MT,,Emergentes / micro
10.331.623/0001-09,SETE PERSONAGENS PRODUÇÕES CULTURAIS LTDA,1,0.19810264483610998,0.19810264483610998,253.0,253.0,0.00522513,1277.1157104404463,100.0,0.0,0.0,3.89,RJ,,Emergentes / micro
17.220.694/0001-75,CASU FILMES PRODUÇÕES AUDIOVISUAIS E ENTRETENIMENTO LTDA.-ME,3,0.17491995446407999,0.17491995446407999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,RN,2.0,Baixo retorno / nicho
13.857.649/0001-75,ANDRE VILELA D'ELIA - ME,1,0.17491879999999999,0.17491879999999999,2017.0,2017.0,0.0243007,11531.064699734963,100.0,0.0,0.0,3.89,SP,,Emergentes / micro
32.022.899/0001-30,COMTEXTO PRODUÇÕES E PUBLICAÇÕES ARTISTÍCAS LTDA,1,0.17491879999999999,0.17491879999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RJ,,Emergentes / micro
11.757.060/0001-70,MARIO H. C. ZUGAIR PRODUÇÕES-ME,1,0.17491879999999999,0.17491879999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.775,MT,,Emergentes / micro
12.573.633/0001-78,FILMES DO BEM PRODUÇÕES ARTÍSTICAS LTDA,1,0.16533324976,0.16533324976,51.0,51.0,0.0002717,308.46789786103096,100.0,0.0,0.0,3.88,RJ,,Emergentes / micro
20.238.227/0001-87,ANA CAROLINA SOARES DA COSTA COELHO,1,0.16354499399607,0.16354499399607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,MG,,Emergentes / micro
13.117.161/0001-01,SABOTAGE FILMES LTDA,1,0.16333328824,0.16333328824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,MG,,Emergentes / micro
24.304.911/0001-70,CAMPO CERRADO PRODUÇÕES E SERVIÇOS AUDIOVISUAIS LTDA,1,0.16195334203200001,0.16195334203200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,MG,,Emergentes / micro
12.999.768/0001-08,FERNANDO DE ASSIS LIBÂNIO - ME,1,0.1614893946,0.1614893946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,MG,,Emergentes / micro
22.318.373/0001-48,CAMBARA LTDA,1,0.1580542419456,0.1580542419456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,AM,,Emergentes / micro
07.242.328/0001-63,LINDEMBERG JARDIM DE FREITAS ME,1,0.1497304928,0.1497304928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,CE,,Emergentes / micro
17.305.816/0001-26,TAIANE ALVES DE LIMA - EPP,1,0.1497304928,0.1497304928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,CE,,Emergentes / micro
13.516.637/0001-87,AVANTE FILMES LTDA.,1,0.1487011,0.1487011,8290.0,8290.0,0.06435288,55749.4194730234,100.0,100.0,5329.0,2.6,RS,,Emergentes / micro
21.054.261/0001-64,LIRA FILMES PRODUÇÕES LTDA ME,1,0.1392194,0.1392194,218.0,218.0,0.00329676,1565.8737216221302,100.0,0.0,0.0,3.89,SP,,Emergentes / micro
13.100.379/0001-53,T.SAAD FILMES E VÍDEOS LTDA-ME,1,0.1392194,0.1392194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RJ,,Emergentes / micro
13.790.799/0001-09,8 DIGITOS PRODUCOES LTDA.,1,0.1392194,0.1392194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,SP,,Emergentes / micro
09.074.852/0001-06,THAIS FERNANDES-ME,1,0.1392194,0.1392194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RS,,Emergentes / micro
10.551.469/0001-72,ALICE FANNY RIFF-PRODUCOES AUDIVISUAIS E CULTURAIS-ME,1,0.1392194,0.1392194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,SP,,Emergentes / micro
17.724.039/0001-54,L R M PRODUÇÕES ARTÍSTICAS E DE EVENTOS LTDA,1,0.13921924685866,0.13921924685866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,DF,,Emergentes / micro
20.786.426/0001-20,ID DA SILVEIRA JUNIOR - EPP,1,0.13913586836,0.13913586836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.147,RJ,,Emergentes / micro
16.434.076/0001-65,4U FILMS LTDA ME,1,0.139067650854,0.139067650854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RJ,,Emergentes / micro
08.988.587/0001-09,GENESIS PRODUÇÕES LTDA,1,0.128776095154,0.128776095154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,AC,,Emergentes / micro
15.048.775/0001-04,LASCENE PRODUCOES ARTISTICAS LTDA - ME,1,0.12529746,0.12529746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RJ,,Emergentes / micro
03.450.528/0001-50,PÁGINA 21 COMUNICAÇÃO LTDA,1,0.114728527872,0.114728527872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PE,,Emergentes / micro
17.433.250/0001-18,FARKATT PRODUÇÕES LTDA,1,0.108330075,0.108330075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PE,,Emergentes / micro
07.077.834/0001-44,EDSON SOARES DO NASCIMENTO ME,1,0.09962973700000001,0.09962973700000001,608.0,608.0,0.00869788,6102.595653745427,100.0,0.0,0.0,3.636,RN,,Emergentes / micro
08.378.645/0001-74,SPIRIT ENTRETENIMENTO LTDA,1,0.094456152,0.094456152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PR,,Emergentes / micro
06.768.153/0001-60,ZOOM ELEFANTE PRODUÇÃO CINEMATOGRÁFICA LTDA,1,0.094456152,0.094456152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PR,,Emergentes / micro
79.052.494/0001-08,CAMARADA FILMES LTDA - ME.,1,0.094456152,0.094456152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PR,,Emergentes / micro
03.827.382/0001-10,MORO COMUNICAÇÃO EIRELI-ME,1,0.09152736408843999,0.09152736408843999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PR,,Emergentes / micro
10.696.683/0001-17,PULO DO GATO FILMES LTDA,1,0.081629356396,0.081629356396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PB,,Emergentes / micro
10.679.333/0001-42,PIGMENTO CINEMATOGRAFICO LTDA,1,0.08162877916395998,0.08162877916395998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PB,,Emergentes / micro
10.501.535/0001-08,BASILISCO PRODUÇÕES LTDA,1,0.08162876167208,0.08162876167208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,PB,,Emergentes / micro
07.427.355/0001-00,ORLANDO DA COSTA MACENA JUNIOR - ME,1,0.08162876167208,0.08162876167208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,PB,,Emergentes / micro
13.667.540/0001-75,CASA DA PRAIA FILMES LTDA,1,0.07902719999999999,0.07902719999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RN,,Emergentes / micro
08.847.593/0001-38,PAVIRADA FILMES E PRODUÇÕES LTDA,1,0.0752537240857,0.0752537240857,660.0,660.0,0.0046316000000000005,8770.33008025467,100.0,0.0,0.0,4.223,DF,,Emergentes / micro
21.904.574/0001-64,YURI LUIZ GODEZ ***********,1,0.0696097,0.0696097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,AL,,Emergentes / micro
15.474.450/0001-93,LEONARDO VIEIRA PEIXOTO -ME,1,0.0696097,0.0696097,284.0,284.0,0.0,4079.8911645934404,100.0,0.0,0.0,3.89,RS,,Emergentes / micro
07.822.394/0001-02,LINHA DE PRODUÇÃO CINEMA E TELEVISÃO LTDA,1,0.0696097,0.0696097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RS,,Emergentes / micro
04.297.951/0001-25,PRAÇA PRODUÇÕES AUDIOVISUAIS LTDA,1,0.0696060802956,0.0696060802956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,RS,,Emergentes / micro
25.211.934/0001-01,CACTO FACTO PRODUCOES LTDA,1,0.06960273903,0.06960273903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,AL,,Emergentes / micro
18.927.487/0001-18,MRW PRODUÇÕES E EVENTOS LTDA,1,0.058307432792,0.058307432792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,RN,,Emergentes / micro
04.120.591/0001-91,STUDIUM PRODUCOES LTDA,1,0.05830626083604001,0.05830626083604001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,RN,,Emergentes / micro
15.667.476/0001-58,LAMPARINA ANIMACAO E PRODUCAO DE VIDEOS LTDA ME,1,0.05830626083604001,0.05830626083604001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,SE,,Emergentes / micro
21.624.748/0001-35,BARUC CARVALHO MARTINS FILMES E PRODUCOES - ME,1,0.05830626083604001,0.05830626083604001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.993,SE,,Emergentes / micro
10.823.162/0001-83,ARIANE DOS SANTOS PEREIRA,1,0.058305683604,0.058305683604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,RN,,Emergentes / micro
06.033.375/0001-34,ESTÚDIO 3 LOCAÇÃO E SERVIÇOS LTDA,1,0.05830043604,0.05830043604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252,SE,,Emergentes / micro
21.557.420/0001-43,NOVOS OLHARES PRODUÇÕES AUDIOVISUAIS LTDA,1,0.05830043604,0.05830043604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,SE,,Emergentes / micro
11.274.042/0001-37,PEREIRA & FREITAS LTDA,1,0.02623782,0.02623782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,TO,,Emergentes / micro
