cpb,titulo_original,ano_ref,ano_producao_inicial,uf_requerente,segmento_destinacao_inicial,tipo_obra,familia_chamada,chamada_publica,coproducao_internacional,valor_contrato_brl,n_contratos_fsa,fator_real_2024,valor_contrato_r2024,valor_fsa_r2024,inv_fsa_r2024,inv_renuncia_r2024,tem_renuncia,publico_domestico,chegou_cinema,publico_por_milhao_r2024,renda_total,sessoes_total,n_municipios,eventos_intl,pontos_intl,fest_pontuacao,fest_n,admissoes_europa,vod_eu_presencas,cartaz_eua,cartaz_asia,intl_n_mercados,desempenho_internacional,intl_n_sinais,tem_internacional,n_canais_intl,vod_paises,critica_indice_1_5,imdb_rating,imdb_n_votos,tem_critica,tem_imdb
B1600754000000,GABY ESTRELLA,2016,2016,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.487011,4741632.0,,0.0,4741632.0,True,37950.0,True,8003.5734531908,506245.24,3879.0,54.0,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2000297100000,GAFAS AMARILLAS,2020,2020,SP,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.276952,,,,,False,30.0,True,,205.2,6.0,1.0,,,,,,,False,False,0,0.0,1,True,,,,7.0,50.0,False,True
B1800362400000,GALALAU E CORUJINA,2018,2018,BA,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),ANIMAÇÃO,(sem match chamada),,False,,1,1.392194,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2100363400000,GALERIA FUTURO,2021,2021,SP,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.160232,5397729.755585641,,0.0,5397729.755585641,True,587.0,True,108.74942366141336,7487.93,291.0,14.0,,,,,,,False,False,0,0.0,0,False,,,,6.5,43.0,False,True
B2400303000000,GAME DEV BRASIL,2023,2023,DF,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400221300000,GAME GIRLS,2024,2024,ES,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2000075100000,GAMEBROS,2020,2020,SP,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),FICÇÃO,(sem match chamada),,False,,1,1.276952,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400382100000,GENTE VERDADEIRA,2024,2024,SC,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400454400000,GEOGRAFIA DA ARTE - SEGUNDA TEMPORADA,2024,2024,SP,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2300069200000,GERSON KING COMBO - O FILME,2023,2023,RJ,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,3.3,,,True,False
B2100451900000,GIGA - 2ª TEMPORADA,2021,2021,PE,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),FICÇÃO,(sem match chamada),,False,,1,1.160232,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1900619400000,GILBERTO GIL ANTOLOGIA VOL 1,2019,2019,RJ,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.33467,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2300267400000,GIRASSOL VERMELHO,2023,2023,MG,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.0483,,,,,False,251.0,True,,3702.06,50.0,3.0,,,,,,,False,False,0,0.0,0,False,,,,8.8,10.0,False,True
B2100062600000,"GLAUBER, CLARO",2021,2021,SP,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.160232,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,7.1,38.0,False,True
B2500263100000,GLÓRIA & LIBERDADE,2025,2025,CE,SALAS DE EXIBIÇÃO,ANIMAÇÃO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1800308100000,GNAKS! - EPISÓDIO PILOTO,2017,2017,GO,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),ANIMAÇÃO,(sem match chamada),,False,,1,1.444401,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2300537800000,GODLESS - ALÉM DA CRENÇA,2023,2023,DF,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,True,,1,1.0483,,,,,False,11.0,True,,149.0,4.0,1.0,,,,,,,False,False,0,0.0,1,True,,,3.97,,,True,False
B2200169500000,GOLPE DE OURO,2022,2022,SP,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.096731,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,3.962,,,True,False
B1700109600000,"GOSTOSAS, LINDAS E SEXIES",2017,2017,SP,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.444401,4461033.0,,0.0,4461033.0,True,86657.0,True,19425.321444607114,1189017.34,5306.0,64.0,,,,,,,False,False,0,0.0,0,False,,,2.3,3.9,140.0,True,True
B2400262500000,GRANDE NEGÓCIO - CARNAVAL - SÉRIE,2024,2024,BA,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2200287800000,GUARDIÃS DA FLORESTA - SEGUNDA TEMPORADA,2022,2022,BA,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.096731,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,3.2,,,True,False
B2300139100000,GUARDIÕES DO MAR,2023,2023,SP,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,4.2,,,True,False
B1700565000000,GUERRA DO ARAGUAIA,2017,2017,TO,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.444401,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,4.1,,,True,False
B2200423300000,GUIGNARD - MUNDO SEM CHÃO,2022,2022,MG,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.096731,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1900206200000,HELEN,2019,2019,SP,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.33467,,,,,False,171.0,True,,3824.96,93.0,5.0,,,,,,,False,False,0,0.0,0,False,,,,8.2,38.0,False,True
B2300212600000,HERANÇA,2023,2023,PE,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,3.152,,,True,False
B2500458300000,HERANÇA DE NARCISA,2025,2025,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.0,307084.68,,0.0,307084.68,True,,False,0.0,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400516300000,HIGHWAY - MANUAL PRÁTICO DE SOBREVIVÊNCIANA ESTRADA,2024,2024,MG,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1301740700000,HISTORIETAS ASSOMBRADAS (PARA CRIANÇAS MALCRIADAS),2013,2013,RJ,INDEFINIDO,ANIMAÇÃO,(sem match chamada),,False,,1,1.861311,709722.6828749999,,0.0,709722.6828749999,True,,False,0.0,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1500275500000,HISTORIETAS ASSOMBRADAS - 2ª TEMPORADA,2015,2015,RJ,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),ANIMAÇÃO,(sem match chamada),,False,,1,1.580544,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B0901099200000,HISTÓRIAS DE AMOR DURAM APENAS 90 MINUTOS (SPLEEN),2009,2009,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,2.353382,651100.0,,0.0,651100.0,True,,False,0.0,,,,,,,,,,False,False,0,0.0,1,True,,,4.3,6.4,670.0,True,True
B2500299500000,HISTÓRIAS DO BODYBOARD,2025,2025,RS,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2300346300000,HISTÓRIAS SUBMERSAS - NAUFRÁGIOS NO LITORAL BAIANO,2023,2023,BA,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,4.3,,,True,False
B2500076100000,HOMEM DE TEATRO - UMA VISÃO SOBRE JOÃO AUGUSTO,2025,2025,BA,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2000173600000,HOMEM ONÇA,2020,2020,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.276952,632217.6,,0.0,632217.6,True,744.0,True,1176.8100097181732,10393.68,243.0,12.0,,,,,,,False,False,0,0.0,0,False,,,3.6,6.9,65.0,True,True
B2300209300000,HOMENS DE BARRO,2023,2023,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.0483,,,,,False,730.0,True,,10694.33,140.0,10.0,,,,,,,False,False,0,0.0,1,True,,,4.138,6.2,55.0,True,True
B2500469500000,HORA DO RECREIO,2025,2025,RJ,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,132081.03023499998,,0.0,132081.03023499998,True,,False,0.0,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1700565800000,ICAMIABAS NA CIDADE AMAZÔNIA,2017,2017,PA,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),ANIMAÇÃO,(sem match chamada),,False,,1,1.444401,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1800556700000,IDADE DA ÁGUA,2018,2018,TO,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.392194,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,4.4,,,True,False
B1500572300000,IMAGENS DO ESTADO NOVO 1937-45,2015,2015,SP,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.580544,233110.0,,0.0,233110.0,True,,False,0.0,,,,,,,,,,False,False,0,0.0,0,False,,,4.095,8.2,46.0,True,True
B1600193300000,IMAGENS DO ESTADO NOVO 1937-45,2015,2015,SP,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.580544,,,,,False,2701.0,True,,39624.62,144.0,5.0,,,,,,,False,False,0,0.0,0,False,,,4.095,8.2,46.0,True,True
B2600018100000,IMPRESSÕES DO BRASIL: ESCRITORES LIVROS E IDEIAS - 2ª TEMPORADA,2026,2026,DF,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1700149000000,INCERTEZAS CRÍTICAS - 2ª TEMPORADA,2015,2015,SP,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.580544,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2300062000000,INCOMPATÍVEL COM A VIDA,2023,2023,RJ,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,750.0,True,,10399.03,79.0,7.0,,,,,,,False,False,0,0.0,0,False,,,3.2,7.6,154.0,True,True
B2200041000000,INCONVENIÊNCIAS HISTÓRICAS,2022,2022,RJ,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.096731,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1800167500000,INFERNINHO - EPISÓDIO PILOTO,2018,2018,CE,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),FICÇÃO,(sem match chamada),,False,,1,1.392194,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2100269200000,INFINITAS TERRAS (OU RELATOS DO MEU TEMPO EM CRISE),2021,2021,DF,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.160232,,,,,False,261.0,True,,1140.0,9.0,1.0,,,,,,,False,False,0,0.0,0,False,,,3.648,8.1,21.0,True,True
B1800410500000,INHOTIM,2018,2018,RJ,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.392194,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400253100000,INSTANTES CRUZADOS - 2ª TEMPORADA,2024,2024,SC,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2500135500000,INVENÇÕES DA ALMA - ARTE POPULAR BRASILEIRA - 3ª TEMPORADA,2025,2025,SC,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1700381100000,INVISÍVEL,2017,2017,SP,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.444401,,,,,False,9675.0,True,,80562.4,890.0,27.0,,,35.5,11.0,,,False,False,0,7.1,2,True,,,3.673,,,True,False
B2300148100000,IRACEMAS,2023,2023,RJ,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,471950.4384,,0.0,471950.4384,True,128.0,True,271.21491916385094,1381.13,7.0,1.0,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400056200000,ISLÂNDIA: ONDAS DO NORTE,2024,2024,RJ,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2300108000000,IYAS IDANAS - MULHERES DA COZINHA,2023,2023,BA,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400276900000,"JANIS - AMORES DE CARNAVAL, MEMÓRIAS DE RICKY FERREIRA E CONVIDADOS",2024,2024,SP,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400312800000,JARDIM DOS GIRASSOIS,2024,2024,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.0,,,,,False,800.0,True,,13438.44,212.0,17.0,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2500268300000,JARDIM DOS SILÊNCIOS,2025,2025,BA,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,1,True,,,,,,False,False
B2500334800000,JENNY LUSBY E A CORRIDA INTERGALÁTICA,2025,2025,BA,OUTROS MERCADOS,ANIMAÇÃO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1700092500000,JOAQUIM,2017,2017,PE,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.444401,448509.30000000005,,0.0,186131.1,True,19723.0,True,43974.56195445668,276847.19,1395.0,27.0,,,20.0,3.0,809.0,1.0,False,False,1,12.67,4,True,3.0,1.0,,6.5,612.0,False,True
B2000037100000,JOE & JOY (EX VIDAS FOFINHAS) - PILOTO,2020,2020,PR,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),ANIMAÇÃO,(sem match chamada),,False,,1,1.276952,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2500371300000,JOGO EM CENA,2025,2025,SP,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2400042100000,JOSÉ,2024,2024,MA,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1800190900000,JOVENS DE CORAÇÃO - EPISÓDIO PILOTO,2018,2018,PR,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),FICÇÃO,(sem match chamada),,False,,1,1.392194,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,4.203,,,True,False
B1402854800000,JOÃO DONATO - A SÉRIE,2014,2014,RJ,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.749188,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1900203700000,JOÃO E MARIA - UMA AVENTURA NO CERRADO (O FILME),2017,2017,TO,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),FICÇÃO,(sem match chamada),,False,,1,1.444401,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,4.3,,,True,False
B2300431700000,JOÃO SEM DEUS - A QUEDA DE ABADIÂNIA,2023,2023,SP,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),FICÇÃO,(sem match chamada),,True,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,1,True,,,3.895,,,True,False
B2100532300000,JUNTOS E ENROLADOS,2021,2021,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.160232,4004010.0,,0.0,4004010.0,True,252158.0,True,62976.366192891626,4308595.98,17683.0,210.0,,,,,,,False,False,0,0.0,0,False,,,3.612,5.3,155.0,True,True
B1700089300000,JÚLIO E VERNE OS IRMÃOS GEMIAIS,2016,2016,GO,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),ANIMAÇÃO,(sem match chamada),,False,,1,1.487011,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,3.013,,,True,False
B1900593200000,KING KONG EM ASUNCIÓN,2019,2019,PE,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.33467,,,,,False,1012.0,True,,10409.5,201.0,12.0,,,,,,,False,False,0,0.0,0,False,,,4.208,,,True,False
B2200146200000,KOBRA - AUTO-RETRATO,2022,2022,SP,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.096731,,,,,False,4262.0,True,,63021.94,469.0,14.0,,,19.5,5.0,,,False,False,0,3.9,1,True,,,,6.7,29.0,False,True
B2300366600000,KUNHÃ KARAI E AS NARRATIVAS DA TERRA,2023,2023,RS,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,3.0,,,True,False
B1800374500000,LA CAMA,2018,2018,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.392194,,,,,False,2068.0,True,,26954.12,148.0,10.0,,,,,,,False,False,0,0.0,1,True,,,,5.3,159.0,False,True
B2400100400000,LA ERECCIÓN DE TORIBIO BARDELLI,2024,2024,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.0,0.0,,0.0,0.0,False,14.0,True,,208.0,7.0,1.0,,,,,,,False,False,0,0.0,1,True,1.0,0.0,,,,False,False
B2300037500000,LA SITUACIÓN,2023,2023,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.0483,5531904.0,,0.0,5531904.0,True,9849.0,True,1780.3996598639455,176711.61,3489.0,122.0,,,,,,,False,False,0,0.0,0,False,,,,5.4,174.0,False,True
B2300180200000,"LAMPIÃO, GOVERNADOR DO SERTÃO",2023,2023,CE,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,521.0,True,,5272.21,57.0,6.0,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1800525900000,LAVÍNIA - EPISÓDIO PILOTO,2018,2018,PR,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),FICÇÃO,(sem match chamada),,False,,1,1.392194,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B1800046600000,LEGALIZE JÁ - AMIZADE NUNCA MORRE,2017,2017,SP,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.444401,7069195.8128119,,0.0,7069195.8128119,True,36640.0,True,5183.050656709109,533298.92,7200.0,59.0,,,10.0,3.0,,,False,False,0,2.0,1,True,,,,6.9,475.0,False,True
B2400215000000,LENDA VIVA - OS BOTOS DE MOCAJUBA,2024,2024,RJ,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2300270600000,"LEOPOLDINA, A IMPERATRIZ DO BRASIL",2023,2023,RJ,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,4.343,7.7,7.0,True,True
B2400340200000,LET REFLETE,2024,2024,CE,RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2500175700000,LET US BE,2025,2025,RJ,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,True,,1,1.0,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,1,True,,,,,,False,False
B2300535000000,LEVANTE,2023,2023,RJ,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.0483,266934.0,,0.0,266934.0,True,3027.0,True,11339.881768527051,35035.73,306.0,17.0,,,,,13883.0,27.0,False,False,1,16.67,3,True,2.0,9.0,4.261,6.7,363.0,True,True
B2100072000000,LIBELU - ABAIXO A DITADURA,2021,2021,SP,SALAS DE EXIBIÇÃO,DOCUMENTÁRIO,(sem match chamada),,False,,1,1.160232,223051.65000000002,,0.0,223051.65000000002,True,209.0,True,937.0027076688291,4207.3,120.0,4.0,,,4.0,1.0,,,False,False,0,0.8,1,True,,,,8.0,34.0,False,True
B1700382400000,LINO - UMA AVENTURA DE SETE VIDAS,2017,2017,SP,SALAS DE EXIBIÇÃO,ANIMAÇÃO,(sem match chamada),,False,,1,1.444401,10111754.5749993,,0.0,10111754.5749993,True,327233.0,True,32361.643824807983,4344171.0,21837.0,234.0,,,,,73215.0,,False,True,2,13.33,1,True,1.0,0.0,4.343,5.6,521.0,True,True
B2500110700000,LISPECTORANTE,2025,2025,PE,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.0,,,,,False,2926.0,True,,30211.1,209.0,17.0,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2500330100000,LIVROS RESTANTES,2025,2025,SC,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.0,,,,,False,9457.0,True,,199772.7,725.0,28.0,,,,,,,False,False,0,0.0,1,True,,,,,,False,False
B2300373000000,LOS DELINCUENTES,2023,2023,SP,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,True,,1,1.0483,,,,,False,3061.0,True,,48605.74,295.0,12.0,21.0,76.0,76.0,29.0,,40.0,True,False,1,31.87,4,True,2.0,12.0,,6.7,4822.0,False,True
B2500148400000,LUIZ GONZAGA - LEGUA TIRANA,2025,2025,PE,SALAS DE EXIBIÇÃO,FICÇÃO,(sem match chamada),,False,,1,1.0,,,,,False,23235.0,True,,357344.51,6163.0,144.0,,,,,,,False,False,0,0.0,0,False,,,,,,False,False
B2300401000000,LUPICÍNIO RODRIGUES - CONFISSÕES DE UM SOFREDOR,2023,2023,SC,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,3043.0,True,,41391.39,307.0,22.0,,,,,,,False,False,0,0.0,0,False,,,3.05,7.4,16.0,True,True
B2300252300000,LUTA DA ERVA,2023,2023,SC,COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA),DOCUMENTÁRIO,(sem match chamada),,False,,1,1.0483,,,,,False,,False,,,,,,,,,,,False,False,0,0.0,0,False,,,4.45,,,True,False
