CPB;titulo;ano;chamada;categoria;bilheteria_nominal_r;bilheteria_deflac_r2024;outras_janelas_deflac_r2024;outras_janelas_nominal_r;receita_total_deflac_r2024;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_internacional_0_100;total_paises_alcancados;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;critica_indice_1_5;critica_n_fontes;cita_n_papers;cita_soma_cit;prestigio_festiv;CNPJ_produtora;genero_diretor;diversidade_regional;protagonista_diverso;UF_requerente;tem_diretor_prestigio;IMDB_GENRES;IMDB_RUNTIME;PRESTIGIO_FESTIVAIS;N_DIRETORES;tipo_investimento;valor_nominal_r;valor_deflac_r2024;ano_referencia_deflacao;roi_sobre_este_inv_deflac
B1500585400000;QUASE MEMÓRIA;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;62987.52;83257.44;629707.68;360000;83257.44;0.383;0.0123;0.0;0;0.0;0;0;0;0.0;0;;;;02.282.322/0001-04;;;;;;;;;;RENUNCIA_ART3;424922.33;743269.04;2014;0.112
B1500585400000;QUASE MEMÓRIA;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;62987.52;83257.44;629707.68;360000;83257.44;0.383;0.0123;0.0;0;0.0;0;0;0;0.0;0;;;;02.282.322/0001-04;;;;;;;;;;RENUNCIA_OUTROS;2379000.0;4161318.25;2014;0.02
B1402237400000;SANGUE AZUL;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;136497.96;199674.72;253632.26;145000;199674.72;0.3066;0.044;15.02;0;30.5;711;0;0;4.0;1;;;;02.902.219/0001-01;;;;;;;;;;FSA;750000.0;1478486.25;2014;0.1351
B1402237400000;SANGUE AZUL;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;136497.96;199674.72;253632.26;145000;199674.72;0.3066;0.044;15.02;0;30.5;711;0;0;4.0;1;;;;02.902.219/0001-01;;;;;;;;;;RENUNCIA_ART3;150000.0;262378.2;2014;0.761
B1402237400000;SANGUE AZUL;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;136497.96;199674.72;253632.26;145000;199674.72;0.3066;0.044;15.02;0;30.5;711;0;0;4.0;1;;;;02.902.219/0001-01;;;;;;;;;;RENUNCIA_OUTROS;1600000.0;2798700.8;2014;0.0713
B1402332500000;TRINTA;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;268182.3;433602.68;358583.54;205000;433602.68;0.3701;0.0456;0.0;0;0.0;0;0;0;0.0;0;;;;06.137.016/0001-27;;;;;;;;;;FSA;1150000.0;2140507.65;2014;0.2026
B1402332500000;TRINTA;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;268182.3;433602.68;358583.54;205000;433602.68;0.3701;0.0456;0.0;0;0.0;0;0;0;0.0;0;;;;06.137.016/0001-27;;;;;;;;;;RENUNCIA_ART3;1537500.0;2689376.55;2014;0.1612
B1402332500000;TRINTA;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;268182.3;433602.68;358583.54;205000;433602.68;0.3701;0.0456;0.0;0;0.0;0;0;0;0.0;0;;;;06.137.016/0001-27;;;;;;;;;;RENUNCIA_OUTROS;2679994.0;4687813.34;2014;0.0925
B1402145600000;À QUEIMA ROUPA;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;17670.92;28607.32;209902.56;120000;28607.32;0.2057;0.0199;0.0;0;0.0;0;0;0;4.16;2;;;;01.464.291/0001-31;;;;;;;;;;FSA;623000.0;1159596.75;2014;0.0247
B1402145600000;À QUEIMA ROUPA;2014;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;17670.92;28607.32;209902.56;120000;28607.32;0.2057;0.0199;0.0;0;0.0;0;0;0;4.16;2;;;;01.464.291/0001-31;;;;;;;;;;RENUNCIA_OUTROS;160308.35;280409.44;2014;0.102
B1600109600000;A FRENTE FRIA QUE A CHUVA TRAZ;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23899.5;33696.6;197568.0;125000;33696.6;0.1242;0.0167;0.0;0;0.0;0;0;0;2.2;1;;;;04.092.785/0001-20;;;;;;;;;;FSA;1000000.0;1861311.0;2015;0.0181
B1600109600000;A FRENTE FRIA QUE A CHUVA TRAZ;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23899.5;33696.6;197568.0;125000;33696.6;0.1242;0.0167;0.0;0;0.0;0;0;0;2.2;1;;;;04.092.785/0001-20;;;;;;;;;;RENUNCIA_ART3;100000.0;158054.4;2015;0.2132
B1600585400000;A GLÓRIA E A GRAÇA;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;85290.0;113037.68;671731.2;425000;113037.68;0.4965;0.0205;1.9;0;9.5;0;0;0;4.2;1;;;;29.269.719/0001-04;;;;;;;;;;FSA;1000000.0;1580544.0;2015;0.0715
B1600585400000;A GLÓRIA E A GRAÇA;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;85290.0;113037.68;671731.2;425000;113037.68;0.4965;0.0205;1.9;0;9.5;0;0;0;4.2;1;;;;29.269.719/0001-04;;;;;;;;;;RENUNCIA_ART3;1000000.0;1580544.0;2015;0.0715
B1600585400000;A GLÓRIA E A GRAÇA;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;85290.0;113037.68;671731.2;425000;113037.68;0.4965;0.0205;1.9;0;9.5;0;0;0;4.2;1;;;;29.269.719/0001-04;;;;;;;;;;RENUNCIA_OUTROS;1482142.0;2342590.65;2015;0.0483
B1600032100000;AMOR EM SAMPA;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;186120.0;262416.0;324011.52;205000;262416.0;0.2235;0.0318;0.0;0;0.0;0;0;0;4.3;1;1.0;0.0;;56.839.830/0001-61;;;;;;;;;;FSA;1500000.0;2623782.0;2015;0.1
B1600032100000;AMOR EM SAMPA;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;186120.0;262416.0;324011.52;205000;262416.0;0.2235;0.0318;0.0;0;0.0;0;0;0;4.3;1;1.0;0.0;;56.839.830/0001-61;;;;;;;;;;RENUNCIA_OUTROS;3565207.42;5634967.2;2015;0.0466
B1600041000000;BUGIGANGUE NO ESPAÇO;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1780770.0;2360113.84;229178.88;145000;2360113.84;0.6806;0.3106;0.0;0;0.0;0;0;0;4.3;1;0.0;;;08.517.383/0001-81;;;;;;;;;;FSA;1930000.0;3804637.95;2015;0.6203
B1600041000000;BUGIGANGUE NO ESPAÇO;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1780770.0;2360113.84;229178.88;145000;2360113.84;0.6806;0.3106;0.0;0;0.0;0;0;0;4.3;1;0.0;;;08.517.383/0001-81;;;;;;;;;;RENUNCIA_OUTROS;2400000.0;3793305.6;2015;0.6222
B1500344800000;CAMPO GRANDE;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;68441.4;96497.52;576898.56;365000;96497.52;0.385;0.0122;6.6;0;33.0;0;0;0;0.0;0;;;;29.269.719/0001-04;;;;;;;;;;FSA;1000000.0;1749188.0;2015;0.0552
B1500344800000;CAMPO GRANDE;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;68441.4;96497.52;576898.56;365000;96497.52;0.385;0.0122;6.6;0;33.0;0;0;0;0.0;0;;;;29.269.719/0001-04;;;;;;;;;;RENUNCIA_OUTROS;3900000.0;6164121.6;2015;0.0157
B1500812200000;DOIDAS E SANTAS;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;457560.0;606419.52;102735.36;65000;606419.52;0.1621;0.0776;0.0;0;0.0;0;0;0;0.0;0;;;;03.626.688/0001-08;;;;;;;;;;FSA;2350000.0;4374080.85;2015;0.1386
B1500812200000;DOIDAS E SANTAS;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;457560.0;606419.52;102735.36;65000;606419.52;0.1621;0.0776;0.0;0;0.0;0;0;0;0.0;0;;;;03.626.688/0001-08;;;;;;;;;;RENUNCIA_ART3;600000.0;948326.4;2015;0.6395
B1500812200000;DOIDAS E SANTAS;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;457560.0;606419.52;102735.36;65000;606419.52;0.1621;0.0776;0.0;0;0.0;0;0;0;0.0;0;;;;03.626.688/0001-08;;;;;;;;;;RENUNCIA_OUTROS;1575000.0;2489356.8;2015;0.2436
B1600264400000;PONTO ZERO;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;116282.7;163950.36;189665.28;120000;163950.36;0.2527;0.0383;0.0;0;0.0;0;0;0;0.0;0;;;;10.387.192/0001-94;;;;;;;;;;FSA;800000.0;1399350.4;2015;0.1172
B1600264400000;PONTO ZERO;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;116282.7;163950.36;189665.28;120000;163950.36;0.2527;0.0383;0.0;0;0.0;0;0;0;0.0;0;;;;10.387.192/0001-94;;;;;;;;;;RENUNCIA_OUTROS;1823519.2;2882152.33;2015;0.0569
B1500399400000;PROVA DE CORAGEM;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;170877.9;240925.72;221276.16;140000;240925.72;0.2642;0.0496;0.0;0;0.0;0;0;0;4.015;2;;;;86.777.331/0001-58;;;;;;;;;;FSA;1000000.0;1749188.0;2015;0.1377
B1500399400000;PROVA DE CORAGEM;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;170877.9;240925.72;221276.16;140000;240925.72;0.2642;0.0496;0.0;0;0.0;0;0;0;4.015;2;;;;86.777.331/0001-58;;;;;;;;;;RENUNCIA_ART3;887439.18;1402636.67;2015;0.1718
B1500399400000;PROVA DE CORAGEM;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;170877.9;240925.72;221276.16;140000;240925.72;0.2642;0.0496;0.0;0;0.0;0;0;0;4.015;2;;;;86.777.331/0001-58;;;;;;;;;;RENUNCIA_OUTROS;1080227.33;1707346.83;2015;0.1411
B1500309900000;QUALQUER GATO VIRA-LATA 2;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;11115464.85;16260150.2;324011.52;205000;16260150.2;6.0808;1.4636;0.0;0;0.0;0;0;0;3.605;2;;;;42.488.478/0001-52;;;;;;;;;;FSA;1559169.01;2727279.72;2015;5.962
B1500309900000;QUALQUER GATO VIRA-LATA 2;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;11115464.85;16260150.2;324011.52;205000;16260150.2;6.0808;1.4636;0.0;0;0.0;0;0;0;3.605;2;;;;42.488.478/0001-52;;;;;;;;;;RENUNCIA_ART3;2936834.51;4641796.16;2015;3.503
B1500309900000;QUALQUER GATO VIRA-LATA 2;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;11115464.85;16260150.2;324011.52;205000;16260150.2;6.0808;1.4636;0.0;0;0.0;0;0;0;3.605;2;;;;42.488.478/0001-52;;;;;;;;;;RENUNCIA_OUTROS;2366635.0;3740570.75;2015;4.347
B1500408100000;UM FILME DE CINEMA;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;60649.96;80374.84;102735.36;65000;80374.84;0.2064;0.0906;0.0;0;0.0;0;0;0;2.675;2;;;;01.369.211/0001-69;;;;;;;;;;FSA;450000.0;887091.75;2015;0.0906
B1500870400000;VAI QUE DÁ CERTO 2;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;13144900.89;18534263.16;229178.88;145000;18534263.16;11.8715;2.1321;0.0;0;0.0;0;0;0;3.5;1;;;;00.538.914/0001-00;;;;;;;;;;FSA;1000000.0;1580544.0;2015;11.7265
B1500870400000;VAI QUE DÁ CERTO 2;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;13144900.89;18534263.16;229178.88;145000;18534263.16;11.8715;2.1321;0.0;0;0.0;0;0;0;3.5;1;;;;00.538.914/0001-00;;;;;;;;;;RENUNCIA_ART3;2900000.0;4583577.6;2015;4.0436
B1500870400000;VAI QUE DÁ CERTO 2;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;13144900.89;18534263.16;229178.88;145000;18534263.16;11.8715;2.1321;0.0;0;0.0;0;0;0;3.5;1;;;;00.538.914/0001-00;;;;;;;;;;RENUNCIA_OUTROS;1600000.0;2528870.4;2015;7.3291
B1500672000000;ÓRFÃOS DO ELDORADO;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;54764.37;79977.24;545287.68;345000;79977.24;0.2317;0.009;0.0;0;0.0;0;0;0;0.0;0;;;;04.939.205/0001-98;;;;;;;;;;FSA;1450000.0;2698900.95;2015;0.0296
B1500672000000;ÓRFÃOS DO ELDORADO;2015;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;54764.37;79977.24;545287.68;345000;79977.24;0.2317;0.009;0.0;0;0.0;0;0;0;0.0;0;;;;04.939.205/0001-98;;;;;;;;;;RENUNCIA_OUTROS;3942500.0;6231294.72;2015;0.0128
B1600287300000;DESERTO;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;20355.0;26977.16;416363.08;280000;26977.16;0.2494;0.0088;0.0;0;0.0;0;0;0;3.705;2;;;;02.140.120/0001-10;;;;;;;;;;FSA;1016273.0;1777652.54;2016;0.0152
B1600287300000;DESERTO;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;20355.0;26977.16;416363.08;280000;26977.16;0.2494;0.0088;0.0;0;0.0;0;0;0;3.705;2;;;;02.140.120/0001-10;;;;;;;;;;RENUNCIA_OUTROS;855000.0;1271394.41;2016;0.0212
B1600690600000;ERA O HOTEL CAMBRIDGE;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;448426.54;594650.56;208181.54;140000;594650.56;0.7815;0.3666;16.75;0;24.0;1525;1;1;3.8;1;2.0;0.0;;08.429.784/0001-80;;;;;;;;;;FSA;650000.0;1027353.6;2016;0.5788
B1600690600000;ERA O HOTEL CAMBRIDGE;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;448426.54;594650.56;208181.54;140000;594650.56;0.7815;0.3666;16.75;0;24.0;1525;1;1;3.8;1;2.0;0.0;;08.429.784/0001-80;;;;;;;;;;RENUNCIA_OUTROS;400000.0;594804.4;2016;0.9997
B1700349800000;JOÃO, O MAESTRO;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1398300.0;1853213.6;535323.96;360000;1853213.6;0.5391;0.1908;1.6;0;8.0;0;0;0;3.734;2;;;;73.619.637/0001-34;;;;;;;;;;FSA;2979524.54;4430585.77;2016;0.4183
B1700349800000;JOÃO, O MAESTRO;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1398300.0;1853213.6;535323.96;360000;1853213.6;0.5391;0.1908;1.6;0;8.0;0;0;0;3.734;2;;;;73.619.637/0001-34;;;;;;;;;;RENUNCIA_ART3;1000000.0;1487011.0;2016;1.2463
B1700349800000;JOÃO, O MAESTRO;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1398300.0;1853213.6;535323.96;360000;1853213.6;0.5391;0.1908;1.6;0;8.0;0;0;0;3.734;2;;;;73.619.637/0001-34;;;;;;;;;;RENUNCIA_OUTROS;2550950.67;3793291.71;2016;0.4886
B1700077100000;LA VINGANÇA;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;78105.0;103515.16;215616.6;145000;103515.16;0.2146;0.0152;0.0;0;0.0;0;0;0;2.7;1;;;;11.545.487/0001-04;;;;;;;;;;FSA;1000000.0;1487011.0;2016;0.0696
B1700077100000;LA VINGANÇA;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;78105.0;103515.16;215616.6;145000;103515.16;0.2146;0.0152;0.0;0;0.0;0;0;0;2.7;1;;;;11.545.487/0001-04;;;;;;;;;;RENUNCIA_ART3;2997626.5;4457503.58;2016;0.0232
B1700077100000;LA VINGANÇA;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;78105.0;103515.16;215616.6;145000;103515.16;0.2146;0.0152;0.0;0;0.0;0;0;0;2.7;1;;;;11.545.487/0001-04;;;;;;;;;;RENUNCIA_OUTROS;585000.0;869901.44;2016;0.119
B1600243000000;REDEMOINHO;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;183735.6;244106.52;208181.54;140000;244106.52;0.1521;0.0386;2.1;0;10.5;0;0;0;0.0;0;;;;02.140.120/0001-10;;;;;;;;;;FSA;1700000.0;2973619.6;2016;0.0821
B1600243000000;REDEMOINHO;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;183735.6;244106.52;208181.54;140000;244106.52;0.1521;0.0386;2.1;0;10.5;0;0;0;0.0;0;;;;02.140.120/0001-10;;;;;;;;;;RENUNCIA_ART3;1250000.0;1858763.75;2016;0.1313
B1600243000000;REDEMOINHO;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;183735.6;244106.52;208181.54;140000;244106.52;0.1521;0.0386;2.1;0;10.5;0;0;0;0.0;0;;;;02.140.120/0001-10;;;;;;;;;;RENUNCIA_OUTROS;1000000.0;1487011.0;2016;0.1642
B1800514700000;SOBRE RODAS;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;51920.04;65285.92;208181.54;140000;65285.92;0.5777;0.0194;2.5;0;12.5;0;0;0;3.532;2;;;;09.397.798/0001-21;;;;;;;;;;FSA;340000.0;473345.96;2016;0.1379
B1800514700000;SOBRE RODAS;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;51920.04;65285.92;208181.54;140000;65285.92;0.5777;0.0194;2.5;0;12.5;0;0;0;3.532;2;;;;09.397.798/0001-21;;;;;;;;;;RENUNCIA_ART3;504435.45;750101.06;2016;0.087
B1800514700000;SOBRE RODAS;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;51920.04;65285.92;208181.54;140000;65285.92;0.5777;0.0194;2.5;0;12.5;0;0;0;3.532;2;;;;09.397.798/0001-21;;;;;;;;;;RENUNCIA_OUTROS;1445564.55;2149570.39;2016;0.0304
B1700051600000;VAZANTE;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;152943.4;202656.72;208181.54;140000;202656.72;0.3466;0.0413;19.81;0;36.0;2475;3;1;2.8;1;1.0;0.0;;66.876.707/0001-74;;;;;;;;;;FSA;750000.0;1185408.0;2016;0.171
B1700051600000;VAZANTE;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;152943.4;202656.72;208181.54;140000;202656.72;0.3466;0.0413;19.81;0;36.0;2475;3;1;2.8;1;1.0;0.0;;66.876.707/0001-74;;;;;;;;;;RENUNCIA_ART3;900000.0;1338309.9;2016;0.1514
B1700051600000;VAZANTE;2016;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;152943.4;202656.72;208181.54;140000;202656.72;0.3466;0.0413;19.81;0;36.0;2475;3;1;2.8;1;1.0;0.0;;66.876.707/0001-74;;;;;;;;;;RENUNCIA_OUTROS;1600000.0;2379217.6;2016;0.0852
B1700248900000;A SUPERFÍCIE DA SOMBRA;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;17717.12;23418.64;86664.06;60000;23418.64;0.0823;0.0101;0.0;0;0.0;0;0;0;2.6;1;;;;05.270.790/0001-49;;;;;;;;;;FSA;900000.0;1338309.9;2017;0.0175
B1700248900000;A SUPERFÍCIE DA SOMBRA;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;17717.12;23418.64;86664.06;60000;23418.64;0.0823;0.0101;0.0;0;0.0;0;0;0;2.6;1;;;;05.270.790/0001-49;;;;;;;;;;RENUNCIA_OUTROS;680000.0;982192.68;2017;0.0238
B1800089800000;AMORES DE CHUMBO;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;38777.79;51131.36;288880.2;200000;51131.36;0.309;0.028;0.0;0;0.0;0;0;0;3.312;1;;;;07.617.370/0001-11;;;;;;;;;;FSA;740000.0;1100388.14;2017;0.0465
B1800089800000;AMORES DE CHUMBO;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;38777.79;51131.36;288880.2;200000;51131.36;0.309;0.028;0.0;0;0.0;0;0;0;3.312;1;;;;07.617.370/0001-11;;;;;;;;;;RENUNCIA_OUTROS;503516.0;727279.01;2017;0.0703
B1700602000000;ANTÁRTICA POR UM ANO;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;7652.04;9621.92;0.0;0;9621.92;0.0058;0.0058;0.0;0;0.0;0;0;0;3.748;2;;;;09.107.296/0001-19;;;;;;;;;;FSA;1050000.0;1659571.2;2017;0.0058
B1700450500000;AS BOAS MANEIRAS;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;171776.82;227029.6;209438.15;145000;227029.6;0.1334;0.0352;40.46;0;82.5;29188;24;8;3.1;1;;;Rotterdam;66.876.707/0001-74;;;;;;;;;;FSA;2200000.0;3271424.2;2017;0.0694
B1700450500000;AS BOAS MANEIRAS;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;171776.82;227029.6;209438.15;145000;227029.6;0.1334;0.0352;40.46;0;82.5;29188;24;8;3.1;1;;;Rotterdam;66.876.707/0001-74;;;;;;;;;;RENUNCIA_ART3;1000000.0;1444401.0;2017;0.1572
B1700450500000;AS BOAS MANEIRAS;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;171776.82;227029.6;209438.15;145000;227029.6;0.1334;0.0352;40.46;0;82.5;29188;24;8;3.1;1;;;Rotterdam;66.876.707/0001-74;;;;;;;;;;RENUNCIA_OUTROS;1201589.99;1735577.78;2017;0.1308
B1700189700000;EM UM MUNDO INTERIOR;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;35554.56;46996.32;288880.2;200000;46996.32;0.7084;0.0249;0.0;0;0.0;0;0;0;3.538;2;;;;02.395.043/0001-49;;;;;;;;;;FSA;300000.0;474163.2;2017;0.0991
B1700189700000;EM UM MUNDO INTERIOR;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;35554.56;46996.32;288880.2;200000;46996.32;0.7084;0.0249;0.0;0;0.0;0;0;0;3.538;2;;;;02.395.043/0001-49;;;;;;;;;;RENUNCIA_OUTROS;975995.94;1409729.51;2017;0.0333
B1700151900000;O FILME DA MINHA VIDA;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;4486321.33;5945849.56;209438.15;145000;5945849.56;1.1916;0.4462;2.5;0;12.5;0;0;0;3.2;1;;;;02.140.120/0001-10;;;;;;;;;;FSA;3268133.28;5165428.45;2017;1.1511
B1700151900000;O FILME DA MINHA VIDA;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;4486321.33;5945849.56;209438.15;145000;5945849.56;1.1916;0.4462;2.5;0;12.5;0;0;0;3.2;1;;;;02.140.120/0001-10;;;;;;;;;;RENUNCIA_ART3;3000000.0;4333203.0;2017;1.3722
B1700151900000;O FILME DA MINHA VIDA;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;4486321.33;5945849.56;209438.15;145000;5945849.56;1.1916;0.4462;2.5;0;12.5;0;0;0;3.2;1;;;;02.140.120/0001-10;;;;;;;;;;RENUNCIA_OUTROS;2650000.0;3827662.65;2017;1.5534
B1700497900000;ORGANISMO;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;33390.72;41986.56;86664.06;60000;41986.56;0.09;0.0294;0.0;0;0.0;0;0;0;0.0;0;;;;21.805.885/0001-76;;;;;;;;;;FSA;989420.0;1429119.24;2017;0.0294
B1700088100000;PELA JANELA;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;79075.14;104389.88;288880.2;200000;104389.88;0.2262;0.0396;4.6;0;23.0;0;0;0;0.0;0;7.0;0.0;;66.876.707/0001-74;;;;;;;;;;FSA;1100000.0;1738598.4;2017;0.06
B1700088100000;PELA JANELA;2017;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;79075.14;104389.88;288880.2;200000;104389.88;0.2262;0.0396;4.6;0;23.0;0;0;0;0.0;0;7.0;0.0;;66.876.707/0001-74;;;;;;;;;;RENUNCIA_OUTROS;620000.0;895528.62;2017;0.1166
B1800469700000;A CABEÇA DE GUMERCINDO SARAIVA;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;77742.71;102541.04;83531.64;60000;102541.04;0.0506;0.0202;0.0;0;0.0;0;0;0;3.471;1;;;;05.456.798/0001-02;;;;;;;;;;FSA;2547531.15;3679656.54;2018;0.0279
B1800469700000;A CABEÇA DE GUMERCINDO SARAIVA;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;77742.71;102541.04;83531.64;60000;102541.04;0.0506;0.0202;0.0;0;0.0;0;0;0;3.471;1;;;;05.456.798/0001-02;;;;;;;;;;RENUNCIA_OUTROS;1000000.0;1392194.0;2018;0.0737
B1800516900000;A CIDADE DOS PIRATAS;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;37693.64;47393.92;389814.32;280000;47393.92;0.1115;0.0075;0.0;0;0.0;0;0;0;3.5;1;;;;87.435.368/0001-60;;;;;;;;;;FSA;2105830.0;3919604.54;2018;0.0121
B1800516900000;A CIDADE DOS PIRATAS;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;37693.64;47393.92;389814.32;280000;47393.92;0.1115;0.0075;0.0;0;0.0;0;0;0;3.5;1;;;;87.435.368/0001-60;;;;;;;;;;RENUNCIA_OUTROS;1719000.0;2393181.49;2018;0.0198
B1800458500000;A PRINCESA DE ELYMIA;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.343;2;;;;10.433.648/0001-05;;;;;;;;;;FSA;1675246.0;3302437.57;2018;0.0
B1800459400000;AMAZÔNIA GROOVE;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23446.23;29482.04;0.0;0;29482.04;0.0227;0.0094;0.0;0;0.0;0;0;0;0.0;0;0.0;;;05.256.465/0001-21;;;;;;;;;;FSA;898440.0;1297707.63;2018;0.0227
B1800459400000;AMAZÔNIA GROOVE;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23446.23;29482.04;0.0;0;29482.04;0.0227;0.0094;0.0;0;0.0;0;0;0;0.0;0;0.0;;;05.256.465/0001-21;;;;;;;;;;RENUNCIA_OUTROS;1330000.0;1851618.02;2018;0.0159
B1800375900000;CANO SERRADO;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23149.2;24094.56;194907.16;140000;24094.56;0.0758;0.0038;0.0;0;0.0;0;0;0;0.0;0;2.0;0.0;;00.817.115/0001-73;;;;;;;;;;FSA;2000000.0;2888802.0;2018;0.0083
