cpb;titulo;ano;categoria;cat_nova;chamada;tem_complementacao;tem_comercializacao;cnpj_produtora;uf;tipo_obra;segmento_destinacao_inicial;instrumento;inv_fsa;inv_renuncia;inv_total;bilheteria_obs;renda_pmi_estimada;janelas_crt;receita_ref;publico_domestico;sessoes_total;n_municipios;roi_internacional_0_100;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;total_paises_alcancados;critica_indice_1_5;critica_n_fontes;critica_confianca;cita_n_papers;cita_soma_cit;cita_max_cit;universo_aplicacao;universo_retorno;retorno_dom;retorno_intl;tem_intl
B1900048500000;CINDERELA POP;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;05565485000184;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3758923.8;4176581.99;7935505.79;9621184.44;0.0;83531.64;9704716.08;483963.0;25603.0;228.0;0.0;0.0;0;0;0;0;4.3;1;baixa;5.0;0.0;0.0;True;True;1.2229486483683858;0.0;False
B1800607100000;CINE MARROCOS;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;04728553000116;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;798442.75;208829.1;1007271.85;6421.24;0.0;389814.32;396235.56;323.0;204.0;7.0;4.8;24.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.3933749960350823;4.8;True
B1800216200000;CORRENDO ATRÁS;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;72062029000109;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4490893.06;991938.22;5482831.279999999;278.32;0.0;501189.84;501468.16000000003;14.0;12.0;3.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.09146153408536038;0.0;False
B1900005600000;CRAVOS;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;04315253000105;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;636274.42;0.0;636274.42;1312.08;0.0;83531.64;84843.72;66.0;86.0;7.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.13334454023784265;0.0;False
B1800422000000;DE VOLTA AO MARACANÃ;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;03360320000140;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;2311041.6;0.0;2311041.6;457.24;0.0;83531.64;83988.88;23.0;;;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;True;0.03634243537632555;0.0;False
B1800502000000;DOMINGO;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;11422855000127;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2370816.0;417658.2;2788474.2;53357.92;0.0;501189.84;554547.76;2684.0;347.0;23.0;22.62;32.5;7511;10;2;0;4.078;2;alta;4.0;1.0;1.0;True;True;0.1988713971246354;22.62;True
B1800279000000;JOVENS POLACAS;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;03760043000163;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1732486.78;0.0;1732486.78;49580.72;0.0;83531.64;133112.36;2494.0;346.0;17.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.07683311730667289;0.0;False
B1800603500000;MEU AMIGO FELA;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;66669599000169;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;835316.4;696097.0;1531413.4;56856.8;0.0;83531.64;140388.44;2860.0;295.0;16.0;2.7;13.5;0;0;0;0;4.3;1;baixa;0.0;;;True;True;0.09167246414325486;2.7;True
B1800269200000;MULHERES ALTERADAS;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02525725000129;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4455020.8;5151117.79;9606138.59;1841106.68;0.0;201868.13;2042974.81;92611.0;4601.0;43.0;1.0;5.0;0;0;0;0;2.5;1;baixa;0.0;;;True;True;0.21267388460611414;1.0;True
B1800307900000;O CANDIDATO HONESTO 2;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;03987306000171;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;5055403.5;4948021.45;10003424.95;11718126.84;0.0;90492.61;11808619.45;589443.0;46087.0;275.0;0.0;0.0;0;0;0;0;3.1;1;baixa;0.0;;;True;True;1.1804576441591637;0.0;False
B1800000800000;O GRANDE CIRCO MISTICO;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;73586513000108;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;5531904.0;9485017.72;15016921.72;1037855.28;0.0;194907.16;1232762.44;52206.0;6994.0;76.0;14.54;0.0;10256;1;1;0;1.7;1;baixa;2.0;1.0;1.0;True;True;0.08209155398061167;14.54;True
B1800115600000;O HOMEM PERFEITO;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;05626923000177;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4176582.0;5661763.74;9838345.74;224425.32;0.0;83531.64;307956.96;11289.0;1695.0;8.0;0.0;0.0;0;0;0;0;3.707;2;media;0.0;;;True;True;0.03130170133663142;0.0;False
B1800307200000;SUEÑO FLORIANÓPOLIS;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;00020648000120;SP;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1011080.7;0.0;1011080.7;82044.76;0.0;83531.64;165576.4;4127.0;416.0;30.0;10.0;50.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.16376180457207817;10.0;True
B1800410600000;TUDO ACABA EM FESTA;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;01378559000112;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4461033.0;5443478.22;9904511.22;607572.56;0.0;83531.64;691104.2000000001;30562.0;3582.0;27.0;0.0;0.0;0;0;0;0;2.998;2;media;0.0;;;True;True;0.06977670928419626;0.0;False
B1800580500000;UMA PITADA DE SORTE;2018;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;True;False;03626688000108;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;5777604.0;3758923.8;9536527.8;1728665.4;0.0;194907.16;1923572.5599999998;86955.0;4034.0;89.0;0.0;0.0;0;0;0;0;4.072;2;media;0.0;;;True;True;0.20170575709955982;0.0;False
B1900240000000;ANNA;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;11140814000148;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2888802.0;169459.71;3058261.71;13180.44;0.0;80080.2;93260.64;663.0;292.0;7.0;0.0;0.0;0;0;0;0;4.1;1;baixa;0.0;;;True;True;0.03049465639093392;0.0;False
B1900232600000;BACURAU;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;08587501000128;PE;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2230516.5;1601604.0;3832120.5;14749727.44;0.0;480481.2;15230208.639999999;741938.0;20184.0;148.0;41.6;77.5;141139;41;10;0;3.9;1;baixa;0.0;;;True;True;3.974355357562477;41.6;True
B2000006000000;DE PERTO ELA NÃO É NORMAL;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;13029754000116;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4455020.8;4004010.0;8459030.8;9701.44;0.0;186853.8;196555.24;488.0;130.0;7.0;0.0;0.0;0;0;0;0;4.4;1;baixa;0.0;;;True;True;0.023236141899376932;0.0;False
B1900463100000;FLUXOS;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;06076085000178;PE;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;836700.24;814148.7;1650848.94;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1900075800000;MARIA DO CARITÓ;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;00338948000151;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3758923.8;4004010.0;7762933.8;825854.96;0.0;186853.8;1012708.76;41542.0;5285.0;80.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.13045438568598897;0.0;False
B2000006700000;MARIGHELLA;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02525725000129;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;6431936.28;1833836.58;8265772.86;6536623.52;0.0;186853.8;6723477.319999999;328804.0;11950.0;166.0;16.8;27.5;4129;0;0;0;3.464;2;alta;0.0;;;True;True;0.8134118168836301;16.8;True
B1900341900000;MÚSICA PARA MORRER DE AMOR;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;20232042000165;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2088291.0;1254589.8;3342880.8;1391.6;0.0;80080.2;81471.8;70.0;19.0;4.0;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;True;0.024371733506022713;0.0;False
B1900572800000;NOITES DE ALFACE;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;03760043000163;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1866368.32;0.0;1866368.32;4254.32;0.0;560561.4;564815.72;214.0;142.0;7.0;0.0;0.0;0;0;0;0;4.213;2;media;0.0;;;True;True;0.30262821863585854;0.0;False
B1900042200000;O CORPO É NOSSO!;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;01464291000131;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1183267.45;400401.0;1583668.45;27672.96;0.0;80080.2;107753.16;1392.0;140.0;17.0;0.0;0.0;0;0;0;0;3.543;1;alta;0.0;;;True;True;0.0680402264754343;0.0;False
B1900589200000;OS SALAFRÁRIOS;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02140164000140;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;5752326.98;4004010.0;9756336.98;12186.44;0.0;0.0;12186.44;613.0;28.0;1.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.0012490794470282841;0.0;False
B1900508000000;PIXINGUINHA, UM HOMEM CARINHOSO;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;00101698000131;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4928287.5;8176378.49;13104665.99;120671.6;0.0;186853.8;307525.4;6070.0;1078.0;40.0;0.4;2.0;0;0;0;0;3.936;2;alta;8.0;0.0;0.0;True;True;0.02346686288949819;0.4;True
B1900417800000;SEGUNDO TEMPO;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;True;True;06096915000129;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;5016842.82;560561.4;5577404.220000001;17096.8;0.0;80080.2;97177.0;860.0;152.0;8.0;0.0;0.0;0;0;0;0;3.648;2;alta;0.0;;;True;True;0.017423338199432134;0.0;False
B1900439300000;TERAPIA DO MEDO;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;05508188000105;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;5204538.5;200200.5;5404739.0;8568.28;0.0;0.0;8568.28;431.0;38.0;2.0;0.0;0.0;0;0;0;0;3.788;2;alta;0.0;;;True;True;0.0015853272470696552;0.0;False
B1900235500000;TURMA DA MÔNICA - LAÇOS;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;09506070000190;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4176582.0;6630640.56;10807222.56;42916725.32;0.0;186853.8;43103579.12;2158789.0;61898.0;339.0;2.7;13.5;0;0;0;0;3.9;1;baixa;20.0;4.0;2.0;True;True;3.9884048728242343;2.7;True
B1900486900000;UM DIA QUALQUER;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;51264273000184;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2088291.0;1057178.47;3145469.47;18746.84;0.0;0.0;18746.84;943.0;298.0;10.0;0.0;0.0;0;0;0;0;4.123;2;alta;0.0;;;True;True;0.005959949755926259;0.0;False
B1900454200000;VENEZA;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;01473536000197;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;5692544.59;4938279.0;10630823.59;152380.2;0.0;186853.8;339234.0;7665.0;2218.0;54.0;0.0;0.0;0;0;0;0;3.825;2;alta;0.0;;;True;True;0.03191041570091561;0.0;False
B1900380000000;VOU NADAR ATÉ VOCÊ;2019;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;05508188000105;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1661868.92;3603609.0;5265477.92;21390.88;0.0;186853.8;208244.68;1076.0;191.0;20.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.039549055786373896;0.0;False
B2000440700000;DENTE POR DENTE;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02008424000128;CE;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4785666.88;1372723.4;6158390.279999999;131068.84;0.0;178773.28;309842.12;6593.0;2070.0;61.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.050312192945329216;0.0;False
B2000240300000;JESUS KID;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;09437566000150;PR;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3488228.42;0.0;3488228.42;19641.44;0.0;76617.12;96258.56;988.0;161.0;7.0;2.4;12.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.027595257078950122;2.4;True
B2000047900000;JÚPITER;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;06130502000113;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3460166.74;0.0;3460166.74;298.2;0.0;76617.12;76915.31999999999;15.0;2.0;1.0;0.0;0.0;0;0;0;0;3.1;1;baixa;0.0;;;True;True;0.022228790049580092;0.0;False
B2000042800000;LAMENTO;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;07567854000101;PR;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1439128.94;0.0;1439128.94;5685.68;0.0;76617.12;82302.79999999999;286.0;91.0;7.0;0.0;0.0;0;0;0;0;3.6;1;baixa;0.0;;;True;True;0.05718931619844987;0.0;False
B2000360900000;MIÚDA E O GUARDA-CHUVA;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;15743170000133;SP;ANIMAÇÃO;SALAS DE EXIBIÇÃO;FSA puro;986525.88;0.0;986525.88;159.04;0.0;153234.24;153393.28;8.0;17.0;3.0;0.0;0.0;0;0;0;0;4.315;2;media;0.0;;;True;True;0.15548834866856204;0.0;False
B2000127500000;NADA É POR ACASO;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;09095244000170;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3780942.18;3830856.0;7611798.18;3006372.88;0.0;0.0;3006372.88;151226.0;11780.0;232.0;0.0;0.0;0;0;0;0;3.17;2;alta;0.0;;;True;True;0.39496224267995506;0.0;False
B2000163800000;OS ESPETACULARES;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;00538914000100;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;7222005.0;510780.8;7732785.8;5884.48;0.0;76617.12;82501.59999999999;296.0;29.0;4.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.010669065733076428;0.0;False
B2000004600000;SOLDADOS DA BORRACHA - OS HERÓIS ESQUECIDOS;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;04761874000112;CE;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;432208.11;645693.91;1077902.02;3459.12;0.0;357546.56;361005.68;174.0;19.0;2.0;0.0;0.0;0;0;0;0;3.627;2;alta;0.0;;;True;True;0.3349151159397586;0.0;False
B2000340700000;SUJEITO OCULTO;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;06076085000178;PE;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3434391.26;0.0;3434391.26;11928.0;0.0;0.0;11928.0;600.0;140.0;1.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.0034731045757436505;0.0;False
B2000065800000;TARSILINHA;2020;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;01161933000123;SP;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4461033.0;3200297.1;7661330.1;167826.96;0.0;102156.16;269983.12;8442.0;2237.0;55.0;0.0;0.0;0;0;0;0;3.463;1;alta;0.0;;;True;True;0.035239719014326244;0.0;False
B2100115300000;AOS NOSSOS FILHOS;2021;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;05500952000198;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3062826.8;2030406.0;5093232.8;123355.4;0.0;417683.52;541038.92;6205.0;602.0;20.0;17.53;0.0;4894;12;3;0;3.683;1;alta;0.0;;;True;True;0.1062270155803599;17.53;True
B2100433800000;CARRO REI;2021;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02908530000168;PE;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3283244.97;229075.05;3512320.02;23478.28;0.0;69613.92;93092.2;1181.0;145.0;11.0;3.6;18.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.026504475523275353;3.6;True
B2100408300000;DESERTO PARTICULAR;2021;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;09437566000150;PR;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3337099.01;991998.36;4329097.37;181723.08;0.0;69613.92;251337.0;9141.0;712.0;23.0;31.95;49.5;7171;30;17;0;3.937;2;alta;0.0;;;True;True;0.05805759919879094;31.95;True
B2100260000000;DIÁRIOS DE INTERCÂMBIO;2021;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;01473536000197;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4004010.0;5721846.54;9725856.54;675.92;0.0;139227.84;139903.76;34.0;70.0;5.0;0.0;0.0;0;0;0;0;3.948;2;alta;5.0;0.0;0.0;True;True;0.014384723795237064;0.0;False
B2100027200000;JAIR RODRIGUES - DEIXA QUE DIGAM;2021;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;58496571000149;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;974535.8;435087.0;1409622.8;48308.4;0.0;69613.92;117922.32;2430.0;406.0;16.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.08365523032118947;0.0;False
B2100070100000;O SILÊNCIO DA CHUVA;2021;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02605295000155;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;6362823.58;3480696.0;9843519.58;33120.08;0.0;162432.48;195552.56;1666.0;431.0;17.0;0.2;1.0;0;0;0;0;4.1;1;baixa;0.0;;;True;True;0.019866121910025195;0.2;True
B2100017600000;O TREM DA UTOPIA;2021;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;52858982000150;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1415347.58;7297.86;1422645.4400000002;1809.08;0.0;0.0;1809.08;91.0;32.0;4.0;0.0;0.0;0;0;0;0;4.245;2;media;0.0;;;True;True;0.0012716309694142764;0.0;False
B2100507100000;OS DRAGÕES;2021;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;True;01106959000179;RS;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;2349474.95;0.0;2349474.95;98028.28;0.0;0.0;98028.28;4931.0;4366.0;39.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.0417234837936876;0.0;False
B2200102500000;AS ÓRFÃS DA RAINHA;2022;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02501714000109;MG;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3135373.4;0.0;3135373.4;46698.12;0.0;0.0;46698.12;2349.0;189.0;4.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.01489395808486479;0.0;False
B2200375000000;CHICO PARA SEMPRE;2022;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;01946155000188;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;1333468.44;0.0;1333468.44;166673.92;0.0;65803.86;232477.78000000003;8384.0;590.0;35.0;0.0;0.0;0;0;0;0;4.4;1;baixa;0.0;;;True;True;0.17434066906000417;0.0;False
B2200202000000;DE REPENTE DRAG;2022;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;21384949000102;MA;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3115319.98;0.0;3115319.98;22027.04;0.0;65803.86;87830.9;1108.0;88.0;7.0;0.0;0.0;0;0;0;0;4.095;2;media;0.0;;;True;True;0.02819321949715098;0.0;False
B2200050700000;MEU AMIGÃOZÃO - O FILME;2022;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02683477000144;RJ;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4653277.5;1261240.65;5914518.15;344580.04;0.0;307084.68;651664.72;17333.0;2012.0;60.0;0.0;0.0;0;0;0;0;3.7;1;baixa;0.0;;;True;True;0.11018052586413991;0.0;False
B2200356700000;SOCIEDADE DO MEDO;2022;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;13188290000190;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1255813.69;131607.72;1387421.41;9800.84;0.0;307084.68;316885.52;493.0;93.0;9.0;0.0;0.0;0;0;0;0;3.788;2;alta;0.0;;;True;True;0.22839889720312162;0.0;False
B2200065900000;SOL;2022;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;13924232000188;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2936274.0;3290193.0;6226467.0;15208.2;0.0;65803.86;81012.06;765.0;416.0;11.0;1.8;9.0;0;0;0;0;4.24;2;alta;0.0;;;True;True;0.013010919354426836;1.8;True
B2200347700000;TEMPOS DE BARBÁRIE - ATO I: TERAPIA DA VINGANÇA;2022;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;07630900000161;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3838558.5;3290193.0;7128751.5;56419.44;0.0;65803.86;122223.3;2838.0;1639.0;67.0;0.0;0.0;0;0;0;0;2.7;1;baixa;0.0;;;True;True;0.017145120011547603;0.0;False
B2300247700000;AGRESTE;2023;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;06096915000129;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3540024.32;786225.0;4326249.32;10337.6;0.0;0.0;10337.6;520.0;159.0;10.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.002389506298726214;0.0;False
B2300468900000;ATÉ QUE A MÚSICA PARE;2023;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;08267476000103;RS;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1160232.0;0.0;1160232.0;44690.24;0.0;0.0;44690.24;2248.0;473.0;24.0;9.03;0.0;771;0;0;0;4.05;2;alta;8.0;0.0;0.0;True;True;0.03851836529245875;9.03;True
B2300408500000;LILITH;2023;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;02342813000195;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1334670.0;733810.0;2068480.0;12265.96;0.0;83864.0;96129.95999999999;617.0;86.0;7.0;0.0;0.0;0;0;0;0;0.0;0;;7.0;5.0;3.0;True;True;0.04647371983292079;0.0;False
